Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Total Beneficial Ownership,Issued by NSW,2014-04-30,6510885200
Reported,Total Beneficial Ownership,Issued by NSW,2014-05-30,6445205200
Reported,Total Beneficial Ownership,Issued by NSW,2014-06-30,6090210200
Reported,Total Beneficial Ownership,Issued by NSW,2014-07-31,6017990200
Reported,Total Beneficial Ownership,Issued by NSW,2014-08-29,4825013200
Reported,Total Beneficial Ownership,Issued by NSW,2014-09-30,4632463100
Reported,Total Beneficial Ownership,Issued by NSW,2014-10-31,4573463100
Reported,Total Beneficial Ownership,Issued by NSW,2014-11-28,4547370100
Reported,Total Beneficial Ownership,Issued by NSW,2014-12-31,4423623100
Reported,Total Beneficial Ownership,Issued by NSW,2015-01-30,4172064700
Reported,Total Beneficial Ownership,Issued by NSW,2015-02-27,4141564700
Reported,Total Beneficial Ownership,Issued by NSW,2015-03-31,4071546700
Reported,Total Beneficial Ownership,Issued by NSW,2015-04-30,4004226700
Reported,Total Beneficial Ownership,Issued by NSW,2015-05-29,3935301700
Reported,Total Beneficial Ownership,Issued by NSW,2015-06-30,3882164700
Reported,Total Beneficial Ownership,Issued by NSW,2015-07-31,3790920200
Reported,Total Beneficial Ownership,Issued by NSW,2015-08-31,3671276200
Reported,Total Beneficial Ownership,Issued by NSW,2015-09-30,3586049200
Reported,Total Beneficial Ownership,Issued by NSW,2015-10-30,3559439200
Reported,Total Beneficial Ownership,Issued by NSW,2015-11-30,3446644200
Reported,Total Beneficial Ownership,Issued by NSW,2015-12-31,3586049200
Reported,Total Beneficial Ownership,Issued by NSW,2016-01-29,3366851200
Reported,Total Beneficial Ownership,Issued by NSW,2016-02-29,3324036200
Reported,Total Beneficial Ownership,Issued by NSW,2016-03-31,3142876200
Reported,Total Beneficial Ownership,Issued by NSW,2016-04-29,3142076200
Reported,Total Beneficial Ownership,Issued by NSW,2016-05-31,2819498200
Reported,Total Beneficial Ownership,Issued by NSW,2016-06-30,2771910200
Reported,Total Beneficial Ownership,Issued by NSW,2016-07-29,2741950200
Reported,Total Beneficial Ownership,Issued by NSW,2016-08-31,2674305200
Reported,Total Beneficial Ownership,Issued by NSW,2016-09-30,2669305200
Reported,Total Beneficial Ownership,Issued by NSW,2016-10-31,2503465200
Reported,Total Beneficial Ownership,Issued by NSW,2016-11-30,2493265200
Reported,Total Beneficial Ownership,Issued by NSW,2016-12-30,2490295200
Reported,Total Beneficial Ownership,Issued by NSW,2017-01-31,2490295200
Reported,Total Beneficial Ownership,Issued by NSW,2017-02-28,2444980200
Reported,Total Beneficial Ownership,Issued by NSW,2017-03-31,1521500600
Reported,Total Beneficial Ownership,Issued by NSW,2017-04-28,1517740600
Reported,Total Beneficial Ownership,Issued by NSW,2017-05-31,1516820600
Reported,Total Beneficial Ownership,Issued by NSW,2017-06-30,1379320600
Reported,Total Beneficial Ownership,Issued by NSW,2017-07-31,1220955600
Reported,Total Beneficial Ownership,Issued by NSW,2017-08-31,1220955600
Reported,Total Beneficial Ownership,Issued by NSW,2017-09-29,1215705600
Reported,Total Beneficial Ownership,Issued by NSW,2017-10-31,1210705600
Reported,Total Beneficial Ownership,Issued by NSW,2017-11-30,1203965600
Reported,Total Beneficial Ownership,Issued by NSW,2017-12-29,1203965600
Reported,Total Beneficial Ownership,Issued by NSW,2018-01-31,1203965600
Reported,Total Beneficial Ownership,Issued by NSW,2018-02-28,1203465600
Reported,Total Beneficial Ownership,Issued by NSW,2018-03-29,1203465600
Reported,Total Beneficial Ownership,Issued by NSW,2018-04-30,1203465600
Reported,Total Beneficial Ownership,Issued by NSW,2018-05-31,1178994900
Reported,Total Beneficial Ownership,Issued by NSW,2018-06-29,1178994900
Reported,Total Beneficial Ownership,Issued by NSW,2018-07-31,1178994900
Reported,Total Beneficial Ownership,Issued by NSW,2018-08-31,1178394900
Reported,Total Beneficial Ownership,Issued by NSW,2018-09-28,1178394900
Reported,Total Beneficial Ownership,Issued by NSW,2018-10-31,1178337900
Reported,Total Beneficial Ownership,Issued by NSW,2018-11-30,1171727700
Reported,Total Beneficial Ownership,Issued by NSW,2018-12-31,1141727700
Reported,Total Beneficial Ownership,Issued by NSW,2019-01-31,1141727700
Reported,Total Beneficial Ownership,Issued by NSW,2019-02-28,1135137500
Reported,Total Beneficial Ownership,Issued by NSW,2019-03-31,1115037500
Reported,Total Beneficial Ownership,Issued by NSW,2019-04-30,637489800
Reported,Total Beneficial Ownership,Issued by NSW,2019-05-31,637479800
Reported,Total Beneficial Ownership,Issued by NSW,2019-06-30,634529800
Reported,Total Beneficial Ownership,Issued by NSW,2019-07-31,634529800
Reported,Total Beneficial Ownership,Issued by NSW,2019-08-31,634529800
Reported,Total Beneficial Ownership,Issued by NSW,2019-09-30,622029800
Reported,Total Beneficial Ownership,Issued by NSW,2019-10-31,622029800
Reported,Total Beneficial Ownership,Issued by NSW,2019-11-30,622029800
Reported,Total Beneficial Ownership,Issued by NSW,2019-12-31,622029800
Reported,Total Beneficial Ownership,Issued by NSW,2020-01-31,601099800
Reported,Total Beneficial Ownership,Issued by NSW,2020-02-29,601099800
Reported,Total Beneficial Ownership,Issued by NSW,2020-03-31,575599800
Reported,Total Beneficial Ownership,Issued by NSW,2020-04-30,555669800
Reported,Total Beneficial Ownership,Issued by NSW,2020-05-31,555669800
Reported,Total Beneficial Ownership,Issued by NSW,2020-06-30,516245800
Reported,Total Beneficial Ownership,Issued by NSW,2020-07-31,516245800
Reported,Total Beneficial Ownership,Issued by NSW,2020-08-31,516245800
Reported,Total Beneficial Ownership,Issued by NSW,2020-09-30,516245800
Reported,Total Beneficial Ownership,Issued by NSW,2020-10-31,516245800
Reported,Total Beneficial Ownership,Issued by NSW,2020-11-30,497869400
Reported,Total Beneficial Ownership,Issued by NSW,2020-12-31,497869400
Reported,Total Beneficial Ownership,Issued by NSW,2021-01-31,487869400
Reported,Total Beneficial Ownership,Issued by NSW,2021-02-28,487869400
Reported,Total Beneficial Ownership,Issued by NSW,2021-03-31,487369400
Reported,Total Beneficial Ownership,Issued by NSW,2021-04-30,485539400
Reported,Total Beneficial Ownership,Issued by NSW,2021-05-31,485539400
Reported,Total Beneficial Ownership,Issued by NSW,2021-06-30,485539400
Reported,Total Beneficial Ownership,Issued by NSW,2021-07-31,483539400
Reported,Total Beneficial Ownership,Issued by NSW,2021-08-31,463539400
Reported,Total Beneficial Ownership,Issued by NSW,2021-09-30,463389400
Reported,Total Beneficial Ownership,Issued by NSW,2021-10-31,463389400
Reported,Total Beneficial Ownership,Issued by NSW,2021-11-30,463389400
Reported,Total Beneficial Ownership,Issued by NSW,2021-12-31,463389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-01-31,463389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-02-28,313389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-03-31,313389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-04-30,313389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-05-31,313389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-06-30,313389400
Reported,Total Beneficial Ownership,Issued by NSW,2022-07-31,311959400
Reported,Total Beneficial Ownership,Issued by NSW,2022-08-31,311959400
Reported,Total Beneficial Ownership,Issued by NSW,2022-09-30,311959400
Reported,Total Beneficial Ownership,Issued by NSW,2022-10-31,311959400
Reported,Total Beneficial Ownership,Issued by NSW,2022-11-30,311959400
Reported,Total Beneficial Ownership,Issued by NSW,2022-12-31,306809400
Reported,Total Beneficial Ownership,Issued by NSW,2023-01-31,306809400
Reported,Total Beneficial Ownership,Issued by NSW,2023-02-28,305957400
Reported,Total Beneficial Ownership,Issued by NSW,2023-03-31,305957400
Reported,Total Beneficial Ownership,Issued by NSW,2023-04-30,304458900
Reported,Total Beneficial Ownership,Issued by QLD,2009-12-31,47833595000
Reported,Total Beneficial Ownership,Issued by QLD,2010-01-31,47784705000
Reported,Total Beneficial Ownership,Issued by QLD,2010-02-28,48771635000
Reported,Total Beneficial Ownership,Issued by QLD,2010-03-31,49025269000
Reported,Total Beneficial Ownership,Issued by QLD,2010-04-30,48656939000
Reported,Total Beneficial Ownership,Issued by QLD,2010-05-31,48203539000
Reported,Total Beneficial Ownership,Issued by QLD,2010-06-30,47321530000
Reported,Total Beneficial Ownership,Issued by QLD,2010-07-30,46903319000
Reported,Total Beneficial Ownership,Issued by QLD,2010-08-31,41969699000
Reported,Total Beneficial Ownership,Issued by QLD,2010-09-30,40070182000
Reported,Total Beneficial Ownership,Issued by QLD,2010-10-31,35906447000
Reported,Total Beneficial Ownership,Issued by QLD,2010-11-30,35621834000
Reported,Total Beneficial Ownership,Issued by QLD,2010-12-31,35051273000
Reported,Total Beneficial Ownership,Issued by QLD,2011-01-31,34808939000
Reported,Total Beneficial Ownership,Issued by QLD,2011-02-28,33220179000
Reported,Total Beneficial Ownership,Issued by QLD,2011-03-31,30951940000
Reported,Total Beneficial Ownership,Issued by QLD,2011-04-29,26301424000
Reported,Total Beneficial Ownership,Issued by QLD,2011-05-31,24820187000
Reported,Total Beneficial Ownership,Issued by QLD,2011-06-30,21818721000
Reported,Total Beneficial Ownership,Issued by QLD,2011-07-29,21591613000
Reported,Total Beneficial Ownership,Issued by QLD,2011-08-31,21446538000
Reported,Total Beneficial Ownership,Issued by QLD,2011-09-30,21206544000
Reported,Total Beneficial Ownership,Issued by QLD,2011-10-31,21180187000
Reported,Total Beneficial Ownership,Issued by QLD,2011-11-30,20959776000
Reported,Total Beneficial Ownership,Issued by QLD,2011-12-30,20936876000
Reported,Total Beneficial Ownership,Issued by QLD,2012-01-31,20936876000
Reported,Total Beneficial Ownership,Issued by QLD,2012-02-29,20741033000
Reported,Total Beneficial Ownership,Issued by QLD,2012-03-30,20704143000
Reported,Total Beneficial Ownership,Issued by QLD,2012-04-30,19717906000
Reported,Total Beneficial Ownership,Issued by QLD,2012-05-31,19693578000
Reported,Total Beneficial Ownership,Issued by QLD,2012-06-29,19695901000
Reported,Total Beneficial Ownership,Issued by QLD,2012-07-31,19538301000
Reported,Total Beneficial Ownership,Issued by QLD,2012-08-31,19307079000
Reported,Total Beneficial Ownership,Issued by QLD,2012-09-28,18954139000
Reported,Total Beneficial Ownership,Issued by QLD,2012-10-31,18902469000
Reported,Total Beneficial Ownership,Issued by QLD,2012-11-30,18592037000
Reported,Total Beneficial Ownership,Issued by QLD,2012-12-31,18322472000
Reported,Total Beneficial Ownership,Issued by QLD,2013-01-31,18232642000
Reported,Total Beneficial Ownership,Issued by QLD,2013-02-28,18037192000
Reported,Total Beneficial Ownership,Issued by QLD,2013-03-28,17943625000
Reported,Total Beneficial Ownership,Issued by QLD,2013-04-30,17822644000
Reported,Total Beneficial Ownership,Issued by QLD,2013-05-31,17262526000
Reported,Total Beneficial Ownership,Issued by QLD,2013-06-28,17133934000
Reported,Total Beneficial Ownership,Issued by QLD,2013-07-31,16620491000
Reported,Total Beneficial Ownership,Issued by QLD,2013-08-30,14098491000
Reported,Total Beneficial Ownership,Issued by QLD,2013-09-30,13994176000
Reported,Total Beneficial Ownership,Issued by QLD,2013-10-31,13769524000
Reported,Total Beneficial Ownership,Issued by QLD,2013-11-29,13494994000
Reported,Total Beneficial Ownership,Issued by QLD,2013-12-31,13240237000
Reported,Total Beneficial Ownership,Issued by QLD,2014-01-31,13188827000
Reported,Total Beneficial Ownership,Issued by QLD,2014-02-28,12963146000
Reported,Total Beneficial Ownership,Issued by QLD,2014-03-31,12190017000
Reported,Total Beneficial Ownership,Issued by QLD,2014-04-30,11862740000
Reported,Total Beneficial Ownership,Issued by QLD,2014-05-30,9721113000
Reported,Total Beneficial Ownership,Issued by QLD,2014-06-30,9612021000
Reported,Total Beneficial Ownership,Issued by QLD,2014-07-31,9231519000
Reported,Total Beneficial Ownership,Issued by QLD,2014-08-29,8963994000
Reported,Total Beneficial Ownership,Issued by QLD,2014-09-30,8832557000
Reported,Total Beneficial Ownership,Issued by QLD,2014-10-31,8743337000
Reported,Total Beneficial Ownership,Issued by QLD,2014-11-28,8614207000
Reported,Total Beneficial Ownership,Issued by QLD,2014-12-31,8487464000
Reported,Total Beneficial Ownership,Issued by QLD,2015-01-30,8330665000
Reported,Total Beneficial Ownership,Issued by QLD,2015-02-27,8317358000
Reported,Total Beneficial Ownership,Issued by QLD,2015-03-31,8191758000
Reported,Total Beneficial Ownership,Issued by QLD,2015-04-30,8021470000
Reported,Total Beneficial Ownership,Issued by QLD,2015-05-29,7771299000
Reported,Total Beneficial Ownership,Issued by QLD,2015-06-30,7749311000
Reported,Total Beneficial Ownership,Issued by QLD,2015-07-31,7429063000
Reported,Total Beneficial Ownership,Issued by QLD,2015-08-31,7212979454.89
Reported,Total Beneficial Ownership,Issued by QLD,2015-09-30,7172144454.89
Reported,Total Beneficial Ownership,Issued by QLD,2015-10-30,6419991999.89
Reported,Total Beneficial Ownership,Issued by QLD,2015-11-30,6373542000
Reported,Total Beneficial Ownership,Issued by QLD,2015-12-31,6330680999.9
Reported,Total Beneficial Ownership,Issued by QLD,2016-01-29,6276010999.89
Reported,Total Beneficial Ownership,Issued by QLD,2016-02-29,6238104999.88
Reported,Total Beneficial Ownership,Issued by QLD,2016-03-31,6155169999.89
Reported,Total Beneficial Ownership,Issued by QLD,2016-04-29,6129514999.88
Reported,Total Beneficial Ownership,Issued by QLD,2016-05-31,5906946999.87
Reported,Total Beneficial Ownership,Issued by QLD,2016-06-30,5692235999.91
Reported,Total Beneficial Ownership,Issued by QLD,2016-07-29,5673197999.91
Reported,Total Beneficial Ownership,Issued by QLD,2016-08-31,5620152999.87
Reported,Total Beneficial Ownership,Issued by QLD,2016-09-30,5456602999.87
Reported,Total Beneficial Ownership,Issued by QLD,2016-10-31,5262281000
Reported,Total Beneficial Ownership,Issued by QLD,2016-11-30,5173021000
Reported,Total Beneficial Ownership,Issued by QLD,2016-12-30,5169876000
Reported,Total Beneficial Ownership,Issued by QLD,2017-01-31,5114383000
Reported,Total Beneficial Ownership,Issued by QLD,2017-02-28,5039088000
Reported,Total Beneficial Ownership,Issued by QLD,2017-03-31,4968239000
Reported,Total Beneficial Ownership,Issued by QLD,2017-04-28,4949454000
Reported,Total Beneficial Ownership,Issued by QLD,2017-05-31,4937708000
Reported,Total Beneficial Ownership,Issued by QLD,2017-06-30,4932723000
Reported,Total Beneficial Ownership,Issued by QLD,2017-07-31,3514394000
Reported,Total Beneficial Ownership,Issued by QLD,2017-08-31,3378644000
Reported,Total Beneficial Ownership,Issued by QLD,2017-09-29,2519642000
Reported,Total Beneficial Ownership,Issued by QLD,2017-10-31,2504642000
Reported,Total Beneficial Ownership,Issued by QLD,2017-11-30,2504242000
Reported,Total Beneficial Ownership,Issued by QLD,2017-12-29,2501699000
Reported,Total Beneficial Ownership,Issued by QLD,2018-01-31,2501649000
Reported,Total Beneficial Ownership,Issued by QLD,2018-02-28,2501649000
Reported,Total Beneficial Ownership,Issued by QLD,2018-03-29,2491649000
Reported,Total Beneficial Ownership,Issued by QLD,2018-04-30,2491649000
Reported,Total Beneficial Ownership,Issued by QLD,2018-05-31,2490599000
Reported,Total Beneficial Ownership,Issued by QLD,2018-06-29,2410599000
Reported,Total Beneficial Ownership,Issued by QLD,2018-07-31,2408509000
Reported,Total Beneficial Ownership,Issued by QLD,2018-08-31,2394018000
Reported,Total Beneficial Ownership,Issued by QLD,2018-09-28,2386808000
Reported,Total Beneficial Ownership,Issued by QLD,2018-10-31,2369683000
Reported,Total Beneficial Ownership,Issued by QLD,2018-11-30,2363593000
Reported,Total Beneficial Ownership,Issued by QLD,2018-12-31,2361943000
Reported,Total Beneficial Ownership,Issued by QLD,2019-01-31,2361293000
Reported,Total Beneficial Ownership,Issued by QLD,2019-02-28,2359273000
Reported,Total Beneficial Ownership,Issued by QLD,2019-03-31,1891254000
Reported,Total Beneficial Ownership,Issued by QLD,2019-04-30,1890424000
Reported,Total Beneficial Ownership,Issued by QLD,2019-05-31,1888464000
Reported,Total Beneficial Ownership,Issued by QLD,2019-06-30,770028000
