date_held,tender_number_buyback_method,maturity,isin,date_settled,name,value
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,amount_of_offers,1570000000
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,weighted_average_repurchase_yield,1.80119808306709
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,lowest_accepted_yield,1.8
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,highest_accepted_yield,1.815
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,lowest_offer,1.77
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,weighted_average_offer,1.79218152866242
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,secondary_market_mid_rate,1.795
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,number_of_offers,23
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,number_of_successful_offers,9
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,number_of_offers_accepted_in_full,3
4250194-03-19,TBB49,4346708-09-21,AU3TB0000036,4250667-04-29,settlement_proceeds,327731590
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,coupon,1.75
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,amount_repurchased,87000000
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,amount_of_offers,639000000
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,weighted_average_repurchase_yield,1.78936781609195
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,lowest_accepted_yield,1.7875
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,highest_accepted_yield,1.795
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,lowest_offer,1.77
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,weighted_average_offer,1.78403755868545
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,secondary_market_mid_rate,1.7824
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,number_of_offers,13
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,number_of_successful_offers,3
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,number_of_offers_accepted_in_full,2
4250194-03-19,TBB49,4398750-11-10,AU000XCLWAN8,4250667-04-29,settlement_proceeds,87383630
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,coupon,1.75
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,amount_repurchased,485000000
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,amount_of_offers,1267000000
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,weighted_average_repurchase_yield,1.60664948453608
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,lowest_accepted_yield,1.6
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,highest_accepted_yield,1.61
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,lowest_offer,1.5875
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,weighted_average_offer,1.59938437253354
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,secondary_market_mid_rate,1.5945
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,number_of_offers,20
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,number_of_successful_offers,8
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,number_of_offers_accepted_in_full,4
4253505-12-27,TBB50,4398750-11-10,AU000XCLWAN8,4253979-02-05,settlement_proceeds,488927250
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,coupon,5.75
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,amount_repurchased,115000000
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,amount_of_offers,1000000000
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,weighted_average_repurchase_yield,1.59
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,lowest_accepted_yield,1.59
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,highest_accepted_yield,1.59
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,lowest_offer,1.575
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,weighted_average_offer,1.5825125
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,secondary_market_mid_rate,1.5845
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,number_of_offers,14
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,number_of_successful_offers,2
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,number_of_offers_accepted_in_full,0
4253505-12-27,TBB50,4440148-01-05,AU0000XCLWM5,4253979-02-05,settlement_proceeds,127375150
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,coupon,5.75
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,amount_repurchased,500000000
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,amount_of_offers,2157000000
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,weighted_average_repurchase_yield,1.4617
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,lowest_accepted_yield,1.46
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,highest_accepted_yield,1.465
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,lowest_offer,1.45
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,weighted_average_offer,1.45794622160408
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,secondary_market_mid_rate,1.4575
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,number_of_offers,28
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,number_of_successful_offers,11
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,number_of_offers_accepted_in_full,5
4255161-11-15,TBB51,4440148-01-05,AU0000XCLWM5,4255634-12-25,settlement_proceeds,555389850
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,coupon,4.5
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,amount_repurchased,650000000
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,amount_of_offers,2481000000
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,weighted_average_repurchase_yield,1.5625
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,lowest_accepted_yield,1.5625
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,highest_accepted_yield,1.5625
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,lowest_offer,1.535
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,weighted_average_offer,1.55360036275695
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,secondary_market_mid_rate,1.5492
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,number_of_offers,28
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,number_of_successful_offers,1
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,number_of_offers_accepted_in_full,0
4256817-10-04,TBB52,4346708-09-21,AU3TB0000036,4257290-11-13,settlement_proceeds,683143500
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,coupon,5.75
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,amount_repurchased,50000000
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,amount_of_offers,996000000
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,weighted_average_repurchase_yield,1.4725
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,lowest_accepted_yield,1.4725
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,highest_accepted_yield,1.4725
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,lowest_offer,1.4625
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,weighted_average_offer,1.46666917670683
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,secondary_market_mid_rate,1.465
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,number_of_offers,14
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,number_of_successful_offers,1
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,number_of_offers_accepted_in_full,0
4256817-10-04,TBB52,4440148-01-05,AU0000XCLWM5,4257290-11-13,settlement_proceeds,55543000
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,coupon,4.5
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,amount_repurchased,850000000
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,amount_of_offers,2337000000
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,weighted_average_repurchase_yield,1.56775294117647
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,lowest_accepted_yield,1.565
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,highest_accepted_yield,1.57
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,lowest_offer,1.5525
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,weighted_average_offer,1.56166880616175
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,secondary_market_mid_rate,1.5537
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,number_of_offers,27
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,number_of_successful_offers,11
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,number_of_offers_accepted_in_full,6
4258473-08-23,TBB53,4346708-09-21,AU3TB0000036,4258946-10-03,settlement_proceeds,874447770
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,coupon,5.75
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,amount_repurchased,50000000
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,amount_of_offers,1258000000
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,weighted_average_repurchase_yield,1.4925
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,lowest_accepted_yield,1.4925
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,highest_accepted_yield,1.4925
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,lowest_offer,1.48
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,weighted_average_offer,1.48786168521463
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,secondary_market_mid_rate,1.4826
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,number_of_offers,18
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,number_of_successful_offers,2
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,number_of_offers_accepted_in_full,0
4258473-08-23,TBB53,4440148-01-05,AU0000XCLWM5,4258946-10-03,settlement_proceeds,55537000
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,coupon,4.5
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,amount_repurchased,334000000
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,amount_of_offers,1172000000
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,weighted_average_repurchase_yield,1.57524700598802
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,lowest_accepted_yield,1.5725
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,highest_accepted_yield,1.58
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,lowest_offer,1.5625
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,weighted_average_offer,1.57000853242321
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,secondary_market_mid_rate,1.57
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,number_of_offers,17
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,number_of_successful_offers,7
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,number_of_offers_accepted_in_full,4
4260129-07-13,TBB54,4346708-09-21,AU3TB0000036,4260602-08-23,settlement_proceeds,343684340
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,coupon,5.75
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,amount_repurchased,466000000
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,amount_of_offers,948000000
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,weighted_average_repurchase_yield,1.52975321888412
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,lowest_accepted_yield,1.5275
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,highest_accepted_yield,1.5325
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,lowest_offer,1.5175
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,weighted_average_offer,1.5254614978903
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,secondary_market_mid_rate,1.5232
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,number_of_offers,17
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,number_of_successful_offers,4
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,number_of_offers_accepted_in_full,2
4260129-07-13,TBB54,4440148-01-05,AU0000XCLWM5,4260602-08-23,settlement_proceeds,517378800
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,coupon,4.5
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,amount_repurchased,50000000
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,amount_of_offers,898000000
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,weighted_average_repurchase_yield,1.408
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,lowest_accepted_yield,1.405
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,highest_accepted_yield,1.41
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,lowest_offer,1.3925
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,weighted_average_offer,1.39994710467706
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,secondary_market_mid_rate,1.404
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,number_of_offers,16
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,number_of_successful_offers,4
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,number_of_offers_accepted_in_full,2
4263441-04-21,TBB55,4346708-09-21,AU3TB0000036,4263677-11-09,settlement_proceeds,51559400
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,coupon,1.75
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,amount_repurchased,250000000
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,amount_of_offers,863000000
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,weighted_average_repurchase_yield,1.36585
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,lowest_accepted_yield,1.365
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,highest_accepted_yield,1.37
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,lowest_offer,1.355
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,weighted_average_offer,1.36214658169177
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,secondary_market_mid_rate,1.3625
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,number_of_offers,16
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,number_of_successful_offers,9
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,number_of_offers_accepted_in_full,3
4263441-04-21,TBB55,4398750-11-10,AU000XCLWAN8,4263677-11-09,settlement_proceeds,253409100
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,coupon,4.5
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,amount_repurchased,50000000
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,amount_of_offers,974000000
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,weighted_average_repurchase_yield,1.3976
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,lowest_accepted_yield,1.3975
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,highest_accepted_yield,1.4025
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,lowest_offer,1.37
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,weighted_average_offer,1.38960472279261
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,secondary_market_mid_rate,1.392
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,number_of_offers,16
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,number_of_successful_offers,3
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,number_of_offers_accepted_in_full,1
4266753-01-28,TBB56,4346708-09-21,AU3TB0000036,4267226-03-09,settlement_proceeds,51593950
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,coupon,1.75
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,amount_repurchased,450000000
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,amount_of_offers,1110000000
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,weighted_average_repurchase_yield,1.32505555555556
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,lowest_accepted_yield,1.3225
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,highest_accepted_yield,1.3275
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,lowest_offer,1.305
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,weighted_average_offer,1.32143018018018
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,secondary_market_mid_rate,1.3175
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,number_of_offers,17
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,number_of_successful_offers,11
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,number_of_offers_accepted_in_full,6
4266753-01-28,TBB56,4398750-11-10,AU000XCLWAN8,4267226-03-09,settlement_proceeds,452731100
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,coupon,4.5
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,amount_repurchased,50000000
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,amount_of_offers,823000000
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,weighted_average_repurchase_yield,1.194
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,lowest_accepted_yield,1.1925
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,highest_accepted_yield,1.195
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,lowest_offer,1.175
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,weighted_average_offer,1.18440461725395
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,secondary_market_mid_rate,1.185
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,number_of_offers,12
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,number_of_successful_offers,3
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,number_of_offers_accepted_in_full,1
4270537-12-16,TBB57,4346708-09-21,AU3TB0000036,4271011-01-26,settlement_proceeds,51715600
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,coupon,1.75
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,amount_repurchased,450000000
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,amount_of_offers,1618000000
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,weighted_average_repurchase_yield,1.15711666666667
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,lowest_accepted_yield,1.155
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,highest_accepted_yield,1.16
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,lowest_offer,1.14
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,weighted_average_offer,1.15009116192831
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,secondary_market_mid_rate,1.145
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,number_of_offers,22
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,number_of_successful_offers,9
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,number_of_offers_accepted_in_full,4
4270537-12-16,TBB57,4398750-11-10,AU000XCLWAN8,4271011-01-26,settlement_proceeds,454098010
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,coupon,4.5
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,amount_repurchased,337000000
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,amount_of_offers,915000000
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,weighted_average_repurchase_yield,1.10509643916914
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,lowest_accepted_yield,1.1025
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,highest_accepted_yield,1.1075
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,lowest_offer,1.085
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,weighted_average_offer,1.09756010928962
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,secondary_market_mid_rate,1.0967
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,number_of_offers,15
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,number_of_successful_offers,5
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,number_of_offers_accepted_in_full,3
4275505-08-14,TBB58,4346708-09-21,AU3TB0000036,4275978-09-23,settlement_proceeds,349050860
4275505-08-14,TBB58,4398750-11-10,AU000XCLWAN8,4275978-09-23,coupon,1.75
4275505-08-14,TBB58,4398750-11-10,AU000XCLWAN8,4275978-09-23,amount_repurchased,263000000
4275505-08-14,TBB58,4398750-11-10,AU000XCLWAN8,4275978-09-23,amount_of_offers,587000000
